,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
5,59,2.3609261364237555,0.0019674384470197,1.6395320391831637e-06,4,28:03:2013 ,22,41,43.7061721,-72.2832577,1364485298,False,0.0,52800.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
415,59,352.94216521987545,0.2941184710165628,0.0002450987258471,4,28:03:2013 ,23,1,43.7087434,-72.283835,1364486498,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
407,59,13.945735813416515,0.0122546008905241,1.0768542083061667e-05,4,28:03:2013 ,23,40,43.7086655,-72.2836444,1364488836,False,0.0,2338.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,2.0
230,59,292.889743068374,0.2320837900700269,0.0001839015769176,5,29:03:2013 ,0,1,43.7065317,-72.2834453,1364490098,True,1.0,1262.0,"20, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,10.0
6,59,46.07918674631318,0.0383993222885943,3.199943524049526e-05,5,29:03:2013 ,0,21,43.706196,-72.2832826,1364491298,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
7,59,3.513936162604783,0.0029282801355039,2.4402334462533217e-06,5,29:03:2013 ,5,41,43.7061971,-72.2832925,1364510498,False,0.0,19200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
254,59,57.49945397219588,0.0239581058217482,9.982544092395118e-06,5,29:03:2013 ,6,21,43.706616,-72.2871004,1364512898,True,1.0,2400.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,33.0
255,59,0.8235767163676998,0.0006863139303064,5.71928275255347e-07,5,29:03:2013 ,8,1,43.7066352,-72.2870554,1364518898,False,0.0,6000.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,33.0
8,59,68.0000776918796,0.0566667314098996,4.722227617491638e-05,5,29:03:2013 ,8,21,43.7061398,-72.2832539,1364520098,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
9,59,2.978609986463435,0.0024821749887195,2.0684791572662744e-06,5,29:03:2013 ,20,41,43.7061714,-72.283284,1364564498,False,0.0,44400.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
440,59,373.1058225241625,0.3109215187701354,0.0002591012656417,5,29:03:2013 ,21,1,43.7088896,-72.2839777,1364565698,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,1.0
416,59,9.33375679312483,0.0077781306609373,6.481775550781132e-06,5,29:03:2013 ,22,1,43.7087471,-72.2839459,1364569298,False,0.0,3600.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
10,59,355.3168102869085,0.2960973419057571,0.0002467477849214,5,29:03:2013 ,22,21,43.7061585,-72.2832682,1364570498,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
11,59,1.1118313088881884,0.0009265260907401,7.721050756167975e-07,0,31:03:2013 ,1,41,43.7061891,-72.2832999,1364668898,False,0.0,98400.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
504,59,777.4639957618665,0.6495104392329711,0.0005426152374544,0,31:03:2013 ,2,21,43.6360158,-72.3176071,1364671298,True,1.0,2400.0,"South Main Street, Glen Road Plaza, West Lebanon, Lebanon, Grafton County, New Hampshire, 03784, United States",parking,amenity,,us,5.0
12,59,56.12683017141289,0.0467723584761774,3.8976965396814506e-05,0,31:03:2013 ,3,21,43.7061837,-72.2832932,1364674898,True,1.0,3600.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
13,59,2.951157494132075,0.0026444063567491,2.369539746191013e-06,1,01:04:2013 ,20,40,43.7061848,-72.2833027,1364823614,False,0.0,148716.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
443,59,351.5558024030424,0.2737973538964504,0.000213237814561,1,01:04:2013 ,21,1,43.708746,-72.2838229,1364824898,True,1.0,1284.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,1.0
417,59,4.008025328272767,0.0033400211068939,2.783350922411644e-06,1,01:04:2013 ,22,1,43.70878,-72.2839786,1364828498,False,0.0,3600.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
14,59,359.6130808421193,0.2996775673684327,0.0002497313061403,1,01:04:2013 ,22,21,43.7061601,-72.2832538,1364829698,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
15,59,0.8373050999174464,0.0006977542499312,5.814618749426712e-07,2,02:04:2013 ,0,41,43.7061816,-72.2832704,1364838098,False,0.0,8400.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
514,59,501.9935756485907,0.4176319264963317,0.0003474475262032,2,02:04:2013 ,1,1,43.7098388,-72.2841054,1364839300,True,1.0,1202.0,"Dewey Parking Lot, 1, Dewey Field Road, Hanover, Grafton County, New Hampshire, 03755, United States",parking,amenity,Dewey Parking Lot,us,1.0
505,59,1453.7067788934685,1.211422315744557,0.0010095185964537,2,02:04:2013 ,1,41,43.6360085,-72.3175377,1364841698,True,1.0,2398.0,"South Main Street, Glen Road Plaza, West Lebanon, Lebanon, Grafton County, New Hampshire, 03784, United States",parking,amenity,,us,5.0
506,59,1.0573425874054505,0.0008811188228378,7.342656856982294e-07,2,02:04:2013 ,2,1,43.6360162,-72.3175677,1364842898,False,0.0,1200.0,"South Main Street, Glen Road Plaza, West Lebanon, Lebanon, Grafton County, New Hampshire, 03784, United States",parking,amenity,,us,5.0
501,59,1521.166562751176,1.8710535827197736,0.0023014189209345,2,02:04:2013 ,2,15,43.6470943,-72.310179,1364843711,True,1.0,813.0,"55, Main Street, West Lebanon, Lebanon, Grafton County, New Hampshire, 03784, United States",yes,building,,us,1.0
16,59,1.4824418725199415,0.0012353682270999,1.0294735225832929e-06,2,02:04:2013 ,22,21,43.7061726,-72.2832817,1364916098,False,0.0,72387.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
500,59,0.09611484801983,8.002901583666117e-05,6.66353170996346e-08,2,02:04:2013 ,23,41,43.6493696,-72.3111964,1364920899,False,0.0,4801.0,"89, Main Street, West Lebanon, Lebanon, Grafton County, New Hampshire, 03784, United States",yes,building,,us,1.0
17,59,0.4941472822114533,0.0004117894018428,3.4315783486906484e-07,3,03:04:2013 ,7,41,43.7061793,-72.2832737,1364949698,False,0.0,28799.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
393,59,110.68874160331114,0.0921638148237395,7.673922966173147e-05,3,03:04:2013 ,8,1,43.7069857,-72.287012,1364950899,True,1.0,1201.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
18,59,107.16107928129034,0.0446690618096249,1.8619867365412667e-05,3,03:04:2013 ,8,41,43.706205,-72.2832985,1364953298,True,1.0,2399.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
19,59,2.278568109267852,0.0018988067577232,1.5823389647693416e-06,3,03:04:2013 ,20,9,43.7061827,-72.283277,1364994545,False,0.0,41247.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
418,59,359.81892686036133,0.0999497019056559,2.7763806084904424e-05,3,03:04:2013 ,21,9,43.7088041,-72.2838912,1364998145,True,1.0,3600.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
446,59,17.59686816604862,0.0146640568050405,1.2220047337533765e-05,3,03:04:2013 ,21,29,43.7089323,-72.2840314,1364999345,False,0.0,1200.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,32.0
408,59,42.35878523982599,0.0352989876998549,2.9415823083212493e-05,3,03:04:2013 ,21,49,43.7086237,-72.2836005,1365000545,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,2.0
419,59,14.467331536315903,0.0120561096135965,1.0046758011330487e-05,3,03:04:2013 ,22,9,43.7087291,-72.2838823,1365001745,False,0.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
20,59,353.5736040758895,0.2946446700632412,0.0002455372250527,3,03:04:2013 ,22,29,43.7061532,-72.2832554,1365002945,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
21,59,1.0294735783250342,0.0008578946486041,7.149122071701626e-07,4,04:04:2013 ,1,49,43.7061641,-72.2832817,1365014945,False,0.0,12000.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
285,59,83.99146398294702,0.069934607812612,5.823031458169194e-05,4,04:04:2013 ,2,9,43.7055522,-72.2832832,1365016146,True,1.0,1201.0,"10, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,21.0
286,59,0.7274971157185283,0.0006062475964321,5.052063303600891e-07,4,04:04:2013 ,2,49,43.7055705,-72.2832924,1365018545,False,0.0,2399.0,"10, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,21.0
22,59,83.96400272350334,0.0699700022695861,5.83083352246551e-05,4,04:04:2013 ,3,9,43.7061822,-72.2832851,1365019745,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
23,59,1.509894481652838,0.0012582454013773,1.0485378344811376e-06,4,04:04:2013 ,3,49,43.7061745,-72.2832973,1365022145,False,0.0,2400.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
287,59,84.34834446727082,0.070290287056059,5.857523921338251e-05,4,04:04:2013 ,4,9,43.70556,-72.2832845,1365023345,True,1.0,1200.0,"10, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,21.0
430,59,449.8856316290893,0.1874523465121205,7.810514438005022e-05,4,04:04:2013 ,4,49,43.7022825,-72.285619,1365025745,True,1.0,2400.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
288,59,450.6131287665541,0.375510940638795,0.0003129257838656,4,04:04:2013 ,5,9,43.7055653,-72.2832742,1365026945,True,1.0,1200.0,"10, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,21.0
256,59,146.39120016402893,0.0406642222677858,1.1295617296607173e-05,4,04:04:2013 ,6,9,43.7066318,-72.2870661,1365030545,True,1.0,3600.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,33.0
257,59,2.2099308213406763,0.0018416090177838,1.5346741814865808e-06,4,04:04:2013 ,8,9,43.7066431,-72.2871311,1365037745,False,0.0,7200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,33.0
24,59,69.24916945952407,0.0176565959866201,4.501936763544138e-06,4,04:04:2013 ,9,14,43.7061386,-72.2832571,1365041667,True,1.0,3922.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
25,59,1.6746101823436128,0.0013955084852863,1.16292373773862e-06,4,04:04:2013 ,18,14,43.7061926,-72.2832506,1365074068,False,0.0,32401.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
26,59,0.3980630716731796,0.0003159230727564,2.507325974257872e-07,5,05:04:2013 ,5,34,43.7061869,-72.2832986,1365114868,False,0.0,40800.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
212,59,57.25238421198408,0.0120734677798363,2.546070809750395e-06,5,05:04:2013 ,6,53,43.706604,-72.2870051,1365119610,True,1.0,4742.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,11.0
27,59,59.05053127390066,0.0061975788490659,6.504595769380752e-07,5,05:04:2013 ,9,32,43.7061738,-72.2832809,1365129138,True,1.0,9528.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
28,59,2.7589890601355824,0.0022991575501129,1.9159646250941548e-06,5,05:04:2013 ,20,32,43.7061666,-72.2832943,1365168737,False,0.0,39599.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
420,59,352.53039263310404,0.1468876635971266,6.120319316546945e-05,5,05:04:2013 ,21,12,43.7087349,-72.2839351,1365171137,True,1.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
421,59,18.461626667413803,0.0155531816911658,1.3102933185480876e-05,5,05:04:2013 ,21,52,43.7088023,-72.2839975,1365173524,False,0.0,2387.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
347,59,264.53104864868925,0.2180800071299994,0.0001797856612778,5,05:04:2013 ,22,12,43.7068751,-72.2834404,1365174737,True,1.0,1213.0,"22, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,4.0
29,59,102.05495532066516,0.0850457961005543,7.087149675046192e-05,5,05:04:2013 ,22,32,43.7061316,-72.2832853,1365175937,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
30,59,0.6314104919806436,0.000552898854624,4.841496100035299e-07,0,07:04:2013 ,1,51,43.7061573,-72.283285,1365274279,False,0.0,98342.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
289,59,82.16586105804687,0.0653146749269053,5.191945542679277e-05,0,07:04:2013 ,2,12,43.7055587,-72.2832116,1365275537,True,1.0,1258.0,"10, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,21.0
331,59,178.08516359101966,0.1484043029925164,0.0001236702524937,0,07:04:2013 ,2,32,43.7068561,-72.287019,1365276737,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,8.0
478,59,911.3172079001644,0.0843421756501771,7.805846890344949e-06,0,07:04:2013 ,5,32,43.700217,-72.2895578,1365287542,True,1.0,10805.0,"63, South Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",commercial,building,,us,1.0
485,59,44.44733205207537,0.0062198897358067,8.704015863149729e-07,0,07:04:2013 ,7,31,43.6998932,-72.2897443,1365294688,True,1.0,7146.0,"South Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",parking,amenity,,us,6.0
31,59,864.3474684917288,0.6920316000734418,0.0005540685348866,0,07:04:2013 ,7,52,43.7061901,-72.2832987,1365295937,True,1.0,1249.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
32,59,1.2765472030155554,0.0010637893358462,8.864911132052468e-07,1,08:04:2013 ,0,48,43.7061684,-72.2832669,1365356892,False,0.0,60955.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
364,59,446.205374583437,0.3709105358133308,0.000308321309903,1,08:04:2013 ,1,8,43.7029177,-72.2868902,1365358095,True,1.0,1203.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
513,59,64.47051077346833,0.0535914470269894,4.45481687672398e-05,1,08:04:2013 ,2,8,43.6355664,-72.3161021,1365361695,True,1.0,3600.0,"South Main Street, Glen Road Plaza, West Lebanon, Lebanon, Grafton County, New Hampshire, 03784, United States",parking,amenity,,us,1.0
33,59,104.0589714700136,0.0867158095583446,7.226317463195389e-05,1,08:04:2013 ,3,8,43.7061619,-72.2832855,1365365292,True,1.0,3597.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
34,59,0.5215999207413317,0.0004346666006177,3.622221671814803e-07,1,08:04:2013 ,4,48,43.7061791,-72.2832821,1365371292,False,0.0,6000.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
240,59,79.11859933571203,0.0659321661130933,5.494347176091114e-05,1,08:04:2013 ,5,8,43.7056027,-72.2832625,1365372492,True,1.0,1200.0,"14, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,12.0
35,59,77.49889428337691,0.0645824119028141,5.381867658567841e-05,1,08:04:2013 ,5,28,43.7061673,-72.2832753,1365373692,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
36,59,4.076715389368918,0.003397262824474,2.831052353728415e-06,1,08:04:2013 ,20,28,43.7061526,-72.283259,1365427692,False,0.0,54000.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
447,59,381.5748678644544,0.158989528276856,6.624563678202334e-05,1,08:04:2013 ,21,8,43.7089325,-72.2840398,1365430092,True,1.0,2400.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,32.0
422,59,26.189415233747926,0.0218245126947899,1.818709391232495e-05,1,08:04:2013 ,21,28,43.7087417,-72.2838291,1365431292,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
448,59,14.63202715346286,0.012193355961219,1.0161129967682544e-05,1,08:04:2013 ,22,8,43.7089467,-72.284061,1365433692,False,0.0,2400.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,32.0
37,59,389.0556799681688,0.3242130666401406,0.0002701775555334,1,08:04:2013 ,22,28,43.7061123,-72.2832847,1365434892,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
38,59,4.488504761235377,0.0001968642439138,8.634396662887383e-09,3,10:04:2013 ,5,8,43.7061535,-72.28328,1365545292,False,0.0,110400.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
396,59,412.7864285208727,0.3439886904340605,0.0002866572420283,3,10:04:2013 ,7,48,43.7068313,-72.2874092,1365554892,True,1.0,9600.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
39,59,98.85674794169904,0.0823806232847491,6.865051940395766e-05,3,10:04:2013 ,8,8,43.7061111,-72.2832815,1365556092,True,1.0,1200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
40,59,2.81389431550787,0.0023449119295898,1.954093274658243e-06,3,10:04:2013 ,20,48,43.7061664,-72.2832712,1365601692,False,0.0,45600.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
449,59,388.2594481629991,0.3235495401358326,0.0002696246167798,3,10:04:2013 ,21,8,43.708995,-72.2840939,1365602892,True,1.0,1200.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,32.0
450,59,5.49044061325028,0.0045753671777085,3.812805981423806e-06,3,10:04:2013 ,22,8,43.7089089,-72.2840639,1365606492,False,0.0,3600.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,32.0
355,59,298.86026976814594,0.2490502248067883,0.0002075418540056,3,10:04:2013 ,22,28,43.7067316,-72.2872569,1365607692,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
223,59,116.0009910785003,0.0965870033959203,8.042215103740243e-05,3,10:04:2013 ,22,48,43.7058865,-72.2832993,1365608893,True,1.0,1201.0,"16, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,7.0
224,59,3.1296043606120723,0.002697934793631,2.325805856578532e-06,4,11:04:2013 ,0,7,43.7059133,-72.2832798,1365613652,False,0.0,4759.0,"16, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,7.0
41,59,24.76229405582044,0.0199695919805003,1.6104509661693837e-05,4,11:04:2013 ,0,28,43.7060937,-72.2832925,1365614892,True,1.0,1240.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
392,59,163.7681766837436,0.0194962115099694,2.320977560710652e-06,4,11:04:2013 ,2,48,43.7072868,-72.2822965,1365623292,True,1.0,8400.0,"3, Park Way, Hanover, Grafton County, New Hampshire, 03755, United States",house,building,,us,1.0
486,59,1004.6707401299308,0.8372256167749424,0.0006976880139791,4,11:04:2013 ,3,8,43.6999676,-72.2896007,1365624492,True,1.0,1200.0,"South Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",parking,amenity,,us,6.0
391,59,1090.6379555072274,0.907352708408675,0.0007548691417709,4,11:04:2013 ,3,28,43.7079131,-72.282248,1365625694,True,1.0,1202.0,"4, Park Way, Hanover, Grafton County, New Hampshire, 03755, United States",house,building,,us,1.0
42,59,252.7826355616788,0.2110038694170941,0.0001761301080276,4,11:04:2013 ,3,48,43.7060715,-72.2832738,1365626892,True,1.0,1198.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
43,59,3.157052704054345,0.0026308772533786,2.1923977111488506e-06,4,11:04:2013 ,5,48,43.7061343,-72.2832984,1365634092,False,0.0,7200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
258,59,71.18457626798569,0.0593204802233214,4.943373351943451e-05,4,11:04:2013 ,6,8,43.7066529,-72.287172,1365635292,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,33.0
259,59,3.857084040696436,0.0034842674261033,3.1474863831105465e-06,4,11:04:2013 ,8,6,43.7066577,-72.2871676,1365642399,False,0.0,7107.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,33.0
44,59,68.56284801512514,0.0530261778925948,4.10101917189442e-05,4,11:04:2013 ,8,28,43.7061582,-72.2832732,1365643692,True,1.0,1293.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
45,59,0.8647578202988546,0.0006852280667978,5.429699419951066e-07,4,11:04:2013 ,17,28,43.7061622,-72.2832781,1365676092,False,0.0,32400.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
46,59,132.89854446341437,0.0553743935264226,2.307266396934277e-05,5,12:04:2013 ,3,46,43.7061585,-72.2832914,1365713178,True,1.0,37086.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
47,59,1.6197053177070866,0.0013497544314225,1.1247953595188102e-06,5,12:04:2013 ,5,46,43.7061382,-72.283305,1365720378,False,0.0,7200.0,"18, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,212.0
