,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
588,15,19.326794833593585,0.0160922521512019,1.33990442557885e-05,4,28:03:2013 ,5,6,43.7049104,-72.2872723,1364421987,False,0.0,1201.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,16.0
891,15,288.99757346517345,0.1204658497145366,5.021502697563013e-05,4,28:03:2013 ,5,46,43.702805,-72.2899696,1364424386,True,1.0,2399.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,21.0
944,15,14.961969891312,0.01246830824276,1.0390256868966666e-05,4,28:03:2013 ,6,6,43.702696,-72.2900039,1364425586,False,0.0,1200.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,4.0
265,15,319.56646807922135,0.2663053900660178,0.0002219211583883,4,28:03:2013 ,6,26,43.7050241,-72.287259,1364426786,True,1.0,1200.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
69,15,20.301341000193737,0.0169177841668281,1.409815347235676e-05,4,28:03:2013 ,6,46,43.705172,-72.2872277,1364427986,True,1.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
488,15,0.6039612674133404,0.0005033010561777,4.194175468148198e-07,4,28:03:2013 ,8,46,43.7051538,-72.2873003,1364435186,False,0.0,7200.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,13.0
49,15,84.12891538771058,0.0701074294897588,5.842285790813235e-05,4,28:03:2013 ,9,6,43.7057667,-72.2877809,1364436386,True,1.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,18.0
50,15,2.511920908989111,0.0020932674241575,1.744389520131327e-06,4,28:03:2013 ,11,26,43.705778,-72.2877351,1364444786,False,0.0,8400.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,18.0
266,15,88.01347921413672,0.073283496431421,6.1018731416670344e-05,4,28:03:2013 ,11,46,43.7051368,-72.2871782,1364445987,True,1.0,1201.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
70,15,14.495063492934191,0.0120792195774451,1.0066016314537637e-05,4,28:03:2013 ,15,26,43.7052936,-72.2871721,1364459186,False,0.0,13199.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
267,15,21.275901072695127,0.0177299175605792,1.4774931300482729e-05,4,28:03:2013 ,15,46,43.7051386,-72.2871123,1364460386,True,1.0,1200.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
71,15,9.443756199863213,0.0078697968332193,6.558164027682786e-06,4,28:03:2013 ,21,6,43.7051553,-72.2871908,1364479586,False,0.0,19200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
142,15,90.1136004630752,0.0750946670525626,6.257888921046888e-05,4,28:03:2013 ,21,26,43.7058118,-72.2877979,1364480786,True,1.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
37,15,66.65520697988207,0.0555460058165683,4.628833818047366e-05,4,28:03:2013 ,21,46,43.7053262,-72.2871354,1364481986,True,1.0,1200.0,"Wilder Hall, 17, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilder Hall,us,12.0
72,15,17.73448849106851,0.0147787404092237,1.2315617007686466e-05,4,28:03:2013 ,22,6,43.705197,-72.2871411,1364483186,False,0.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
988,15,493.5098559020366,0.4112582132516971,0.0003427151777097,4,28:03:2013 ,22,26,43.7016017,-72.2880364,1364484386,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,26.0
980,15,983.9625482289886,0.4099843950954119,0.0001708268312897,4,28:03:2013 ,23,6,43.7087701,-72.2839262,1364486786,True,1.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
955,15,4.557070501026041,0.003797558750855,3.164632292379195e-06,4,28:03:2013 ,23,46,43.7087251,-72.2838344,1364489186,False,0.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
514,15,487.6389065839221,0.4060273993205013,0.0003380744374025,5,29:03:2013 ,0,6,43.7051725,-72.2885082,1364490387,True,1.0,1201.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,1.0
143,15,84.82895007923405,0.0707497498575763,5.900729762933808e-05,5,29:03:2013 ,0,26,43.7057905,-72.2877456,1364491586,True,1.0,1199.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
144,15,0.6039591056941191,0.000503299254745,4.194160456209161e-07,5,29:03:2013 ,0,46,43.7057949,-72.2877349,1364492786,False,0.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
1046,15,404.99239908401904,0.3372126553572181,0.0002807765656596,5,29:03:2013 ,1,6,43.7087454,-72.2846472,1364493987,True,1.0,1201.0,"Vail, 74, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Vail,us,1.0
1060,15,54.6573315182749,0.0455857644022309,3.801982018534691e-05,5,29:03:2013 ,1,26,43.7091436,-72.2854798,1364495186,True,1.0,1199.0,"F Lot Parking, 1, Dewey Field Road, Hanover, Grafton County, New Hampshire, 03755, United States",parking,amenity,F Lot Parking,us,2.0
1061,15,2.855025493205426,0.0023791879110045,1.9826565925037688e-06,5,29:03:2013 ,2,6,43.7091654,-72.2855036,1364497586,False,0.0,2400.0,"F Lot Parking, 1, Dewey Field Road, Hanover, Grafton County, New Hampshire, 03755, United States",parking,amenity,F Lot Parking,us,2.0
391,15,453.5826321109005,0.3776708010915074,0.0003144636145641,5,29:03:2013 ,2,26,43.7058609,-72.2888669,1364498787,True,1.0,1201.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,97.0
392,15,16.197084297775827,0.0135088276044835,1.1266745291479226e-05,5,29:03:2013 ,2,46,43.7057429,-72.2887774,1364499986,False,0.0,1199.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,97.0
835,15,158.55252184780102,0.1320170873004171,0.0001099226372193,5,29:03:2013 ,3,6,43.706898,-72.2869269,1364501187,True,1.0,1201.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,24.0
836,15,5.037536596849773,0.0041979471640414,3.4982893033678985e-06,5,29:03:2013 ,4,46,43.7068843,-72.2869243,1364507186,False,0.0,5999.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,24.0
881,15,506.4904857209379,0.210861984063671,8.778600502234433e-05,5,29:03:2013 ,5,26,43.7031944,-72.2898042,1364509588,True,1.0,2402.0,"Robinson Hall, 6, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Robinson Hall,us,1.0
865,15,37.43231322095415,0.0312196106930393,2.6038040611375584e-05,5,29:03:2013 ,5,46,43.7029217,-72.2909918,1364510787,True,1.0,1199.0,"Class of 1953 Commons, 6, Mass Row, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1953 Commons,us,10.0
866,15,5.023922156979755,0.0041900935421015,3.4946568324449937e-06,5,29:03:2013 ,6,6,43.7029583,-72.290888,1364511986,False,0.0,1199.0,"Class of 1953 Commons, 6, Mass Row, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1953 Commons,us,10.0
51,15,386.0427766479278,0.3217023138732731,0.000268085261561,5,29:03:2013 ,6,26,43.7057707,-72.2878011,1364513186,True,1.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,18.0
52,15,0.8922124110034546,0.0007435103425028,6.195919520857324e-07,5,29:03:2013 ,6,46,43.7057772,-72.2877992,1364514386,False,0.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,18.0
73,15,86.25650124391399,0.0718804177032616,5.990034808605138e-05,5,29:03:2013 ,7,6,43.7051488,-72.2871891,1364515586,True,1.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
145,15,94.25895879514646,0.0785491323292887,6.545761027440727e-05,5,29:03:2013 ,7,26,43.7058355,-72.2877576,1364516786,True,1.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
146,15,3.1158800440664236,0.0025965667033886,2.163805586157238e-06,5,29:03:2013 ,8,26,43.7057979,-72.2878617,1364520386,False,0.0,3600.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
567,15,29.635156423810056,0.0246959636865083,2.057996973875698e-05,5,29:03:2013 ,8,46,43.7060138,-72.28807,1364521586,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,1.0
53,15,6.176854290231022,0.0051473785751925,4.2894821459937646e-06,5,29:03:2013 ,11,6,43.7057762,-72.2877185,1364529986,False,0.0,8400.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,18.0
989,15,570.5421732868996,0.4754518110724163,0.0003962098425603,5,29:03:2013 ,11,26,43.7016197,-72.2880937,1364531186,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,26.0
990,15,1.949186359821405,0.0016243219665178,1.3536016387648649e-06,5,29:03:2013 ,11,46,43.7016339,-72.2881104,1364532386,False,0.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,26.0
74,15,487.4289765518611,0.4061908137932176,0.0003384923448276,5,29:03:2013 ,12,6,43.7051849,-72.2870803,1364533586,True,1.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
268,15,5.970982747450207,0.0049758189562085,4.146515796840421e-06,5,29:03:2013 ,20,26,43.7051168,-72.287141,1364563586,False,0.0,30000.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
981,15,504.4261000157635,0.2101775416732348,8.757397569718117e-05,5,29:03:2013 ,21,6,43.7087917,-72.2839997,1364565986,True,1.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
982,15,13.739837765639711,0.0114498648046997,9.541554003916466e-06,5,29:03:2013 ,22,6,43.7087476,-72.2840247,1364569586,False,0.0,3600.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,9.0
729,15,561.9399037589284,0.4682832531324403,0.000390236044277,5,29:03:2013 ,22,26,43.7046537,-72.2872236,1364570786,True,1.0,1200.0,"Rollins Chapel, 29, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",place_of_worship,amenity,Rollins Chapel,us,34.0
763,15,16.89722898625228,0.0368935130704198,8.055352198781621e-05,5,29:03:2013 ,23,14,43.7046739,-72.2872651,1364573644,False,0.0,2858.0,"Rollins Chapel, 29, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",place_of_worship,amenity,Rollins Chapel,us,2.0
975,15,265.30587120456875,0.1365444524984913,7.027506561939855e-05,5,29:03:2013 ,23,46,43.7027411,-72.2837683,1364575587,True,1.0,1943.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,1.0
929,15,3.0335721939126508,0.0025279768282605,2.106647356883785e-06,6,30:03:2013 ,0,26,43.7028286,-72.2841914,1364577986,False,0.0,2399.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,5.0
971,15,25.29808502946754,0.021064184037858,1.753887097240472e-05,6,30:03:2013 ,0,46,43.7026443,-72.2844187,1364579187,True,1.0,1201.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,1.0
991,15,138.37810590782243,0.1154112643101104,9.625626714771514e-05,6,30:03:2013 ,1,6,43.7016362,-72.288069,1364580386,True,1.0,1199.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,26.0
269,15,459.1800432901391,0.1913250180375579,7.971875751564915e-05,6,30:03:2013 ,1,46,43.7049814,-72.2872002,1364582786,True,1.0,2400.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
519,15,90.8549116546122,0.0756493852244897,6.298866380057432e-05,6,30:03:2013 ,2,6,43.7056433,-72.2892985,1364583987,True,1.0,1201.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,3.0
520,15,0.6039596566016489,0.0005032997138347,4.194164281955895e-07,6,30:03:2013 ,3,26,43.7056322,-72.2893102,1364588786,False,0.0,4799.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,3.0
270,15,74.7126683247489,0.0622605569372907,5.188379744774229e-05,6,30:03:2013 ,3,46,43.7050879,-72.2871794,1364589986,True,1.0,1200.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
75,15,28.207730938375875,0.0235064424486465,1.9588702040538804e-05,6,30:03:2013 ,4,6,43.7052934,-72.2872591,1364591186,True,1.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
76,15,9.594742781735537,0.0079956189847796,6.6630158206496774e-06,6,30:03:2013 ,4,26,43.7052235,-72.2871508,1364592386,False,0.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
30,15,54.493696499224555,0.2914101417070832,0.0015583430037811,6,30:03:2013 ,4,29,43.7056205,-72.2877441,1364592573,True,1.0,187.0,"College Street, Hanover, Grafton County, New Hampshire, 03755, United States",picnic_table,leisure,,us,7.0
892,15,388.77469059284175,0.175677673110186,7.938439815191417e-05,6,30:03:2013 ,5,6,43.7027882,-72.2900272,1364594786,True,1.0,2213.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,21.0
893,15,6.90446818712573,0.0057537234892714,4.794769574392868e-06,6,30:03:2013 ,5,26,43.7027379,-72.2899327,1364595986,False,0.0,1200.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,21.0
801,15,253.50114346111573,0.2110750570034269,0.0001757494229837,6,30:03:2013 ,5,46,43.7045847,-72.2919338,1364597187,True,1.0,1201.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,1.0
511,15,112.8173282151003,0.0937799902037409,7.795510407626011e-05,6,30:03:2013 ,6,6,43.7053951,-72.2972566,1364598391,True,1.0,1204.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
77,15,24.73493844267179,0.0068803723067237,1.9138726861540264e-06,6,30:03:2013 ,7,6,43.7052149,-72.2870142,1364601986,True,1.0,3595.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
393,15,91.52738299214118,0.0762728191601176,6.356068263343137e-05,6,30:03:2013 ,7,26,43.7058817,-72.2888058,1364603186,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,97.0
604,15,65.65297915680257,0.0547108159640021,4.559234663666845e-05,6,30:03:2013 ,7,46,43.70636,-72.2899433,1364604386,True,1.0,1200.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,6.0
605,15,1.619703388602551,0.0013497528238354,1.1247940198628829e-06,6,30:03:2013 ,9,46,43.7063619,-72.2900766,1364611586,False,0.0,7200.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,6.0
827,15,46.38112182567241,0.0385866238150352,3.2102016485054314e-05,6,30:03:2013 ,10,6,43.7066998,-72.2919833,1364612788,True,1.0,1202.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,4.0
828,15,1.5785211688362908,0.0013154343073635,1.0961952561363131e-06,6,30:03:2013 ,11,6,43.7067361,-72.2919797,1364616386,False,0.0,3598.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,4.0
566,15,127.6958290073224,0.1063245870169212,8.853004747453892e-05,6,30:03:2013 ,11,26,43.7058058,-72.2904571,1364617587,True,1.0,1201.0,"Rockefeller Center, 2, Webster Avenue, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Rockefeller Center,us,1.0
613,15,46.24400353452707,0.0385366696121058,3.211389134342157e-05,6,30:03:2013 ,11,46,43.7061427,-72.2919285,1364618787,True,1.0,1200.0,"Bones Gate, 10, Webster Avenue, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Bones Gate,us,2.0
829,15,82.52247455684943,0.0343986971891827,1.4338764980901525e-05,6,30:03:2013 ,12,26,43.7067439,-72.2919536,1364621186,True,1.0,2399.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,4.0
78,15,211.76981107610052,0.1764748425634171,0.0001470623688028,6,30:03:2013 ,12,46,43.7052011,-72.2871512,1364622386,True,1.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
271,15,14.64605840823208,0.0122050486735267,1.017087389460561e-05,6,30:03:2013 ,22,26,43.7051307,-72.2871819,1364657186,False,0.0,34800.0,"Wheeler Hall, 33, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Wheeler Hall,us,127.0
834,15,131.4580324766505,0.1095483603972087,9.129030033100728e-05,6,30:03:2013 ,22,46,43.704173,-72.2887086,1364658386,True,1.0,1200.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,1.0
1041,15,335.16197171127453,0.0699711840733349,1.4607762854558447e-05,0,31:03:2013 ,0,6,43.7014661,-72.2876518,1364663187,True,1.0,4801.0,"Hood Museum of Art, 6, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",museum,tourism,Hood Museum of Art,us,3.0
1048,15,0.7275132728600153,0.0006062610607166,5.05217550597233e-07,0,31:03:2013 ,0,46,43.7016165,-72.287317,1364665586,False,0.0,2399.0,"Hood Museum of Art, 6, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",museum,tourism,Hood Museum of Art,us,1.0
394,15,586.4098330262365,0.488674860855197,0.0004072290507126,0,31:03:2013 ,1,6,43.7058886,-72.2888527,1364666786,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,97.0
38,15,80.4913665108684,0.0670202885186248,5.580373731775589e-05,0,31:03:2013 ,1,26,43.7053022,-72.2872562,1364667987,True,1.0,1201.0,"Wilder Hall, 17, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilder Hall,us,12.0
79,15,2.5393811550996324,0.002116150962583,1.7634591354858558e-06,0,31:03:2013 ,5,46,43.705248,-72.2871246,1364683586,False,0.0,15599.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
766,15,45.83244359153787,0.0381937029929482,3.182808582745685e-05,0,31:03:2013 ,6,6,43.7049141,-72.2888142,1364684786,True,1.0,1200.0,"Dartmouth College, Silent Brook Drive, Hanover, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,1.0
867,15,273.26691941644685,0.2275328221619041,0.000189452807795,0,31:03:2013 ,6,26,43.7029233,-72.2909409,1364685987,True,1.0,1201.0,"Class of 1953 Commons, 6, Mass Row, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1953 Commons,us,10.0
868,15,0.672601672652988,0.0005609688679341,4.6786394323111073e-07,0,31:03:2013 ,6,46,43.7029184,-72.2909347,1364687186,False,0.0,1199.0,"Class of 1953 Commons, 6, Mass Row, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1953 Commons,us,10.0
80,15,323.38200374436167,0.2694850031203014,0.0002245708359335,0,31:03:2013 ,7,6,43.7052743,-72.2871764,1364688386,True,1.0,1200.0,"Thel, Fayerweather Hill Road, Hanover, Grafton County, New Hampshire, 03755, United States",artwork,tourism,Thel,us,75.0
147,15,74.28707351935978,0.0619058945994664,5.1588245499555406e-05,0,31:03:2013 ,7,26,43.7058155,-72.287805,1364689586,True,1.0,1200.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
148,15,0.4804220261426732,0.0004006855931131,3.341831468833656e-07,0,31:03:2013 ,9,6,43.7057913,-72.2877936,1364695586,False,0.0,6000.0,"Sigma Alpha Epsilon Fraternity, 38, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Sigma Alpha Epsilon Fraternity,us,122.0
