,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
274,3,371.1191843775288,0.4073756140258274,0.0004471741097978,4,28:03:2013 ,5,51,43.7044218,-72.2904445,1364424708,True,1.0,911.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
1008,3,386.23787477768343,0.2593941402133535,0.0001742069444011,4,28:03:2013 ,6,16,43.701608,-72.2880371,1364426197,True,1.0,1489.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,9.0
1009,3,1.9629132515224332,0.0016357610429353,1.3631342024461345e-06,4,28:03:2013 ,7,16,43.7015991,-72.2879986,1364429797,False,0.0,3600.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,9.0
918,3,58.21472392821815,0.0485122699401817,4.042689161681816e-05,4,28:03:2013 ,7,36,43.7020232,-72.2881099,1364430997,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,2.0
1069,3,110.76046035082533,0.1223872490064368,0.0001352345292888,4,28:03:2013 ,7,51,43.7012163,-72.2882217,1364431902,True,1.0,905.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,1.0
1055,3,26.82197901768063,0.0099524968525716,3.6929487393586872e-06,4,28:03:2013 ,8,36,43.7010209,-72.2893645,1364434597,True,1.0,2695.0,"38, South Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",commercial,building,,us,11.0
744,3,844.5899469927764,0.7038249558273136,0.0005865207965227,4,28:03:2013 ,8,56,43.7071739,-72.2932834,1364435797,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
745,3,1.4000766074829154,0.0011667305062357,9.722754218631358e-07,4,28:03:2013 ,10,36,43.7071217,-72.293325,1364441797,False,0.0,6000.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
458,3,29.08592171215521,0.0242382680934626,2.019855674455223e-05,4,28:03:2013 ,10,56,43.7069098,-72.2923412,1364442997,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,4.0
746,3,32.13314699492658,0.013388811247886,5.578671353285864e-06,4,28:03:2013 ,11,36,43.7071439,-72.2932999,1364445397,True,1.0,2400.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
747,3,3.911979018878303,0.0032599825157319,2.716652096443266e-06,4,28:03:2013 ,19,56,43.707119,-72.2932599,1364475397,False,0.0,30000.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
307,3,66.64099129529396,0.0555341594127449,4.6278466177287466e-05,4,28:03:2013 ,20,16,43.7066335,-72.2870404,1364476597,True,1.0,1200.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,37.0
113,3,8.304399909953096,0.0069145711156978,5.757344809073965e-06,4,28:03:2013 ,20,36,43.706573,-72.2870267,1364477798,False,0.0,1201.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,61.0
174,3,202.9576657865636,0.1691313881554697,0.0001409428234628,4,28:03:2013 ,20,56,43.7050944,-72.2886303,1364478998,True,1.0,1200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,15.0
175,3,3.966926801345256,0.0033057723344543,2.754810278711983e-06,4,28:03:2013 ,22,36,43.7051688,-72.288495,1364484997,False,0.0,5999.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,15.0
462,3,178.48361604824288,0.1483654331240589,0.0001233295370939,4,28:03:2013 ,22,56,43.7064691,-72.2860823,1364486200,True,1.0,1203.0,"Burke Laboratory, 41, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Burke Laboratory,us,1.0
1080,3,327.7679090216418,0.273824485398197,0.0002287589685866,4,28:03:2013 ,23,16,43.708857,-72.2839799,1364487397,True,1.0,1197.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,5.0
1090,3,5.202190286076745,0.0043351585717306,3.6126321431088503e-06,5,29:03:2013 ,0,36,43.7089851,-72.2840473,1364492198,False,0.0,4801.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,9.0
879,3,932.9394557858872,0.1295929234318498,1.80015173540561e-05,5,29:03:2013 ,2,36,43.7021884,-72.2880251,1364499397,True,1.0,7199.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,16.0
936,3,78.37913283142694,0.0653159440261891,5.44299533551576e-05,5,29:03:2013 ,2,56,43.7016174,-72.2880435,1364500597,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
937,3,19.505583520858075,0.0162546529340483,1.3545544111706996e-05,5,29:03:2013 ,3,16,43.7017595,-72.288189,1364501797,False,0.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
220,3,481.5400147482508,0.4009492212724819,0.0003338461459387,5,29:03:2013 ,3,36,43.7052676,-72.2909231,1364502998,True,1.0,1201.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,1.0
510,3,253.579898997159,0.2114928265197322,0.0001763910146119,5,29:03:2013 ,3,56,43.707115,-72.2932974,1364504197,True,1.0,1199.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
511,3,1.3588979682001587,0.0011324149735001,9.436791445834436e-07,5,29:03:2013 ,4,36,43.7071009,-72.2932535,1364506597,False,0.0,2400.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
380,3,572.1027564113049,0.2383761485047103,9.9323395210296e-05,5,29:03:2013 ,5,16,43.702933,-72.2909853,1364508997,True,1.0,2400.0,"Class of 1953 Commons, 6, Mass Row, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1953 Commons,us,37.0
381,3,2.333515755643351,0.0019445964630361,1.6204970525301049e-06,5,29:03:2013 ,6,16,43.7029315,-72.2909917,1364512597,False,0.0,3600.0,"Class of 1953 Commons, 6, Mass Row, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1953 Commons,us,37.0
512,3,573.0224194672099,0.4775186828893416,0.0003979322357411,5,29:03:2013 ,6,36,43.7071061,-72.2933015,1364513797,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
748,3,3.0060468284684987,0.0012525195118618,5.218831299424476e-07,5,29:03:2013 ,20,36,43.707128,-72.293256,1364564197,False,0.0,50400.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
1081,3,233.0704502288089,0.097112687595337,4.046361983139044e-05,5,29:03:2013 ,21,16,43.708826,-72.2839691,1364566597,True,1.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,5.0
1082,3,12.477033110563353,0.0103975275921361,8.664606326780105e-06,5,29:03:2013 ,21,56,43.7088771,-72.283828,1364568997,False,0.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,5.0
1003,3,144.76966382986998,0.1599664793700221,0.0001767585407403,5,29:03:2013 ,22,11,43.7078224,-72.2848834,1364569902,True,1.0,905.0,"Anonymous Hall, 64, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Anonymous Hall,us,3.0
700,3,685.9071821796122,0.4588007907555934,0.0003068901610405,5,29:03:2013 ,22,36,43.7028254,-72.2900173,1364571397,True,1.0,1495.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,7.0
701,3,0.4529769070460612,0.0003774807558717,3.145672965597647e-07,5,29:03:2013 ,23,36,43.7028133,-72.2900383,1364574997,False,0.0,3600.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,7.0
880,3,96.05874690628303,0.0800489557552358,6.670746312936324e-05,5,29:03:2013 ,23,56,43.7021135,-72.2880287,1364576197,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,16.0
860,3,26.972807154340877,0.022477339295284,1.8731116079403387e-05,6,30:03:2013 ,0,16,43.70231,-72.2875615,1364577397,True,1.0,1200.0,"Wilson Hall, 8, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilson Hall,us,6.0
899,3,21.04288689426859,0.0175357390785571,1.4613115898797636e-05,6,30:03:2013 ,0,36,43.7024633,-72.2871472,1364578597,True,1.0,1200.0,"Wilson Hall, 8, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilson Hall,us,19.0
895,3,15.758154863679176,0.0131099458100492,1.0906776880240626e-05,6,30:03:2013 ,2,56,43.7022021,-72.2877738,1364586999,False,0.0,8402.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,3.0
513,3,672.1970710107538,0.5610993914947862,0.0004683634319655,6,30:03:2013 ,3,16,43.7070992,-72.2932545,1364588197,True,1.0,1198.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
514,3,3.321750164250422,0.0027681251368753,2.3067709473961262e-06,6,30:03:2013 ,4,16,43.7071163,-72.293287,1364591797,False,0.0,3600.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
1066,3,845.3726430429731,0.7044772025358109,0.0005870643354465,6,30:03:2013 ,4,36,43.7009576,-72.2893571,1364592997,True,1.0,1200.0,"38, South Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",commercial,building,,us,3.0
1072,3,3.1434189494799787,0.0026195157912333,2.182929826027763e-06,6,30:03:2013 ,5,56,43.7008917,-72.2893195,1364597797,False,0.0,4800.0,"Hanover Park, 3, Lebanon Street, Hanover, Grafton County, New Hampshire, 03755, United States",retail,building,Hanover Park,us,3.0
624,3,261.1632019030761,0.2176360015858967,0.0001813633346549,6,30:03:2013 ,6,16,43.7027943,-72.2899748,1364598997,True,1.0,1200.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,50.0
459,3,560.9986607826987,0.4674988839855822,0.0003895824033213,6,30:03:2013 ,6,36,43.7068813,-72.2923477,1364600197,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,4.0
749,3,37.54129063308342,0.0312844088609028,2.607034071741904e-05,6,30:03:2013 ,6,56,43.7071548,-72.2932954,1364601397,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
515,3,2.5256285573260246,0.0021046904644383,1.753908720365295e-06,6,30:03:2013 ,23,16,43.7070957,-72.2932749,1364660197,False,0.0,58800.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
176,3,267.59456990024097,0.2229954749168674,0.0001858295624307,6,30:03:2013 ,23,36,43.7051462,-72.2884735,1364661397,True,1.0,1200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,15.0
177,3,6.1906025379984415,0.005158835448332,4.299029540276695e-06,6,30:03:2013 ,23,56,43.7051913,-72.288402,1364662597,False,0.0,1200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,15.0
114,3,191.2902181914406,0.1594085151595338,0.0001328404292996,0,31:03:2013 ,0,16,43.7065849,-72.2870367,1364663797,True,1.0,1200.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,61.0
115,3,3.637464658001576,0.0030312205483346,2.5260171236122058e-06,0,31:03:2013 ,1,56,43.7065785,-72.2870241,1364669797,False,0.0,6000.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,61.0
261,3,331.05272964969566,0.2756475684010788,0.0002295150444638,0,31:03:2013 ,2,16,43.7041667,-72.2893782,1364670998,True,1.0,1201.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,1.0
516,3,402.4430219269258,0.335648892349396,0.0002799406942029,0,31:03:2013 ,2,36,43.7070986,-72.2932418,1364672197,True,1.0,1199.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
517,3,1.1804568400337196,0.0009837140333614,8.197616944678609e-07,0,31:03:2013 ,2,56,43.7071072,-72.2932283,1364673397,False,0.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
938,3,752.2233636591301,0.125370560609855,2.0895093434975837e-05,0,31:03:2013 ,4,36,43.7016271,-72.2881077,1364679397,True,1.0,6000.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
939,3,3.157133214123259,0.0026309443451027,2.19245362091893e-06,0,31:03:2013 ,5,36,43.7016171,-72.2880256,1364682997,False,0.0,3600.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
232,3,412.48281013265023,0.3434494672211908,0.0002859695813665,0,31:03:2013 ,5,56,43.7046221,-72.2897255,1364684198,True,1.0,1201.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,3.0
750,3,346.65862142647205,0.2891231204557732,0.000241136881114,0,31:03:2013 ,6,16,43.7071476,-72.2933132,1364685397,True,1.0,1199.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
518,3,1.0706468557206557,0.0008922057131005,7.435047609171219e-07,0,31:03:2013 ,20,56,43.7071142,-72.2932857,1364738197,False,0.0,52800.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
1126,3,76.88842039222187,0.0640736836601849,5.3394736383487415e-05,0,31:03:2013 ,23,16,44.353047,-72.7400562,1364746597,True,1.0,8400.0,"1281, Waterbury Stowe Road, Colbyville, Waterbury, Washington County, Vermont, 05671, United States",industrial,building,,us,1.0
1119,3,102.2991261319016,0.0852492717765846,7.104105981382055e-05,0,31:03:2013 ,23,36,44.352299,-72.7404854,1364747797,True,1.0,1200.0,"1281, Waterbury Stowe Road, Colbyville, Waterbury, Washington County, Vermont, 05671, United States",industrial,building,,us,2.0
1124,3,14.46959776653152,0.0120579981387762,1.0048331782313557e-05,1,01:04:2013 ,0,16,44.3525369,-72.740375,1364750197,False,0.0,2400.0,"1281, Waterbury Stowe Road, Colbyville, Waterbury, Washington County, Vermont, 05671, United States",industrial,building,,us,1.0
1120,3,27.87244653198527,0.0232270387766543,1.935586564721199e-05,1,01:04:2013 ,0,36,44.3523331,-72.7404959,1364751397,True,1.0,1200.0,"1281, Waterbury Stowe Road, Colbyville, Waterbury, Washington County, Vermont, 05671, United States",industrial,building,,us,2.0
1010,3,5.669112568088244,0.0047242604734068,3.9368837278390584e-06,1,01:04:2013 ,2,36,43.7016023,-72.287941,1364758597,False,0.0,7200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,9.0
992,3,760.3494034655022,0.6336245028879185,0.0005280204190732,1,01:04:2013 ,2,56,43.7071416,-72.2934197,1364759797,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
751,3,2.5805332250662545,0.0021504443542218,1.7920369618515655e-06,1,01:04:2013 ,7,36,43.7071352,-72.2932681,1364776597,False,0.0,16800.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
66,3,118.8283470982117,0.099023622581843,8.251968548486924e-05,1,01:04:2013 ,7,56,43.7062695,-72.2908848,1364777797,True,1.0,1200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
519,3,115.57522804334616,0.0488277262540541,2.0628528201966266e-05,1,01:04:2013 ,8,36,43.7071115,-72.293234,1364780164,True,1.0,2367.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
752,3,0.7961219672001134,0.0006634349726667,5.52862477222301e-07,1,01:04:2013 ,20,36,43.7071251,-72.2933072,1364823397,False,0.0,43233.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,117.0
1004,3,100.70921981386564,0.083924349844888,6.993695820407337e-05,1,01:04:2013 ,20,56,43.7078588,-72.2847862,1364824597,True,1.0,1200.0,"Anonymous Hall, 64, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Anonymous Hall,us,3.0
1083,3,132.80046972601474,0.1106670581050122,9.222254842084355e-05,1,01:04:2013 ,21,16,43.7088263,-72.2838043,1364825797,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,5.0
1019,3,12.806463466405823,0.0106720528886715,8.893377407226267e-06,1,01:04:2013 ,21,36,43.708733,-72.2838048,1364826997,False,0.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,5.0
1091,3,36.676156132666584,0.0305634634438888,2.546955286990735e-05,1,01:04:2013 ,21,56,43.7090002,-72.2839903,1364828197,True,1.0,1200.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,9.0
269,3,700.1781892640895,0.5834818243867412,0.0004862348536556,1,01:04:2013 ,22,16,43.7038992,-72.2895531,1364829397,True,1.0,1200.0,"Big Tree, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",tree,natural,Big Tree,us,1.0
625,3,149.83881674789123,0.1248656806232426,0.0001040547338527,1,01:04:2013 ,22,36,43.7028076,-72.2900083,1364830597,True,1.0,1200.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,50.0
626,3,7.412349138573785,0.0061769576154781,5.147464679565128e-06,1,01:04:2013 ,23,56,43.7027936,-72.2899924,1364835397,False,0.0,4800.0,"Collis Student Center, 2, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Collis Student Center,us,50.0
900,3,48.152870985531294,0.0401273924879427,3.343949373995229e-05,2,02:04:2013 ,0,16,43.7024428,-72.2870376,1364836597,True,1.0,1200.0,"Wilson Hall, 8, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilson Hall,us,19.0
933,3,71.69414533496668,0.0597451211124722,4.978760092706019e-05,2,02:04:2013 ,0,36,43.7019205,-72.2871758,1364837797,True,1.0,1200.0,"Hood Museum of Art, 6, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",museum,tourism,Hood Museum of Art,us,1.0
861,3,65.7505261171019,0.0547921050975849,4.566008758132076e-05,2,02:04:2013 ,0,56,43.7023995,-72.2876321,1364838997,True,1.0,1200.0,"Wilson Hall, 8, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilson Hall,us,6.0
901,3,9.018381986944805,0.007515318322454,6.262765268711669e-06,2,02:04:2013 ,2,56,43.7023165,-72.2870096,1364846197,False,0.0,7200.0,"Wilson Hall, 8, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Wilson Hall,us,19.0
940,3,91.04878262335588,0.0758739855194632,6.322832126621937e-05,2,02:04:2013 ,3,16,43.7016532,-72.2880452,1364847397,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
941,3,0.7137865410252284,0.000594822117521,4.956850979341864e-07,2,02:04:2013 ,4,36,43.7016279,-72.2880545,1364852197,False,0.0,4800.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
675,3,171.1434528664986,0.1425007933942536,0.0001186517846746,2,02:04:2013 ,4,56,43.7028747,-72.2840495,1364853398,True,1.0,1201.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,3.0
301,3,52.28444274838414,0.0436067078802203,3.6369230925955214e-05,2,02:04:2013 ,5,16,43.7032556,-72.284005,1364854597,True,1.0,1199.0,"13, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,6.0
367,3,3.006113166463504,0.0025050943053862,2.087578587821878e-06,2,02:04:2013 ,5,56,43.7031772,-72.2841025,1364856997,False,0.0,2400.0,"East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",flagpole,man_made,,us,3.0
942,3,214.10758651855065,0.1784229887654588,0.0001486858239712,2,02:04:2013 ,6,16,43.7016174,-72.2879753,1364858197,True,1.0,1200.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,36.0
685,3,157.96595305775006,0.1316382942147917,0.0001096985785123,2,02:04:2013 ,6,36,43.7027682,-72.2892462,1364859397,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,4.0
520,3,596.508555476802,0.497090462897335,0.0004142420524144,2,02:04:2013 ,6,56,43.7071139,-72.2932508,1364860597,True,1.0,1200.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
521,3,6.56114325207811,0.0054676193767317,4.556349480609799e-06,2,02:04:2013 ,21,16,43.7070946,-72.2932448,1364912197,False,0.0,51600.0,"Dartmouth College, Downing Road, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,115.0
505,3,563.6197614026368,0.2348415672510986,9.78506530212911e-05,2,02:04:2013 ,21,56,43.7029885,-72.2839611,1364914597,True,1.0,2400.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,3.0
