,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
989,50,2.7453589828844778,0.0022877991524037,1.9064992936697764e-06,6,30:03:2013 ,9,27,43.6999254,-72.28784,1364610430,False,0.0,3600.0,"7, South Street, Hanover, Grafton County, New Hampshire, 03755, United States",yes,building,,us,2.0
587,50,997.698051736644,0.4157075215569349,0.0001732114673153,6,30:03:2013 ,10,7,43.7071938,-72.2907479,1364612830,True,1.0,2400.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
588,50,1.8667677644636167,0.0015556398037196,1.2963665030997338e-06,0,31:03:2013 ,1,17,43.7072096,-72.290748,1364667420,False,0.0,54590.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
828,50,571.0729154838032,0.4766885771985001,0.000397903653755,0,31:03:2013 ,1,36,43.7030492,-72.2909987,1364668618,True,1.0,1198.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,13.0
882,50,78.44738688282058,0.0326591952051709,1.3596667445949595e-05,0,31:03:2013 ,2,17,43.7024777,-72.2869217,1364671020,True,1.0,2402.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
880,50,15.236526204920182,0.0126971051707668,1.0580920975639015e-05,0,31:03:2013 ,3,57,43.7025167,-72.289972,1364677020,False,0.0,6000.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
589,50,643.4806175904434,0.5362338479920362,0.0004468615399933,0,31:03:2013 ,4,17,43.7072046,-72.2907126,1364678220,True,1.0,1200.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
590,50,0.1784410469763735,0.0104965321750807,0.0006174430691223,0,31:03:2013 ,4,57,43.7072045,-72.2907129,1364680637,False,0.0,2417.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
344,50,235.6119507432768,0.0008668737494923,3.1894396493399918e-09,3,03:04:2013 ,8,27,43.705488,-72.2887756,1364952432,True,1.0,271795.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
345,50,0.4941492109530739,0.0004121344545063,3.4373182194021426e-07,3,03:04:2013 ,8,47,43.7054844,-72.2887787,1364953631,False,0.0,1199.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
2,50,39.75152680110527,0.0331262723342543,2.7605226945212e-05,3,03:04:2013 ,9,7,43.705774,-72.288844,1364954831,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,91.0
346,50,42.41444216439784,0.0353453684703315,2.945447372527628e-05,3,03:04:2013 ,9,27,43.705465,-72.2888099,1364956031,True,1.0,1200.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
347,50,1.7569749562524546,0.001464145796877,1.220121497397538e-06,3,03:04:2013 ,12,47,43.7054813,-72.288769,1364968031,False,0.0,12000.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
986,50,378.6114574235118,0.4923425974297943,0.0006402374478931,3,03:04:2013 ,13,0,43.7082396,-72.2843838,1364968800,True,1.0,769.0,"Dana Circle Parking Lot, 64, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",parking,amenity,Dana Circle Parking Lot,us,1.0
591,50,144.7152772836718,0.0006710841817239,3.112000249132432e-09,6,06:04:2013 ,0,54,43.7071853,-72.2907726,1365184444,True,1.0,215644.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
592,50,0.7274904952428799,0.000606242079369,5.052017328075555e-07,6,06:04:2013 ,1,14,43.7071906,-72.2907356,1365185644,False,0.0,1200.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
877,50,676.6578755857029,0.2819407814940428,0.0001174753256225,6,06:04:2013 ,1,54,43.702261,-72.2879752,1365188044,True,1.0,2400.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
1036,50,0.4703725696657406,0.0003919771413881,3.26647617823431e-07,6,06:04:2013 ,6,34,42.2952288,-71.2936146,1365204842,False,0.0,16798.0,"Abbott Street, Wellesley, Norfolk County, Massachusetts, 02482, United States",parking,amenity,,us,1.0
1033,50,127.6781602759747,0.1060449836179191,8.807722891853753e-05,6,06:04:2013 ,6,54,42.2961517,-71.2965657,1365206046,True,1.0,1204.0,"91, Central Street, College Heights, Wellesley, Norfolk County, Massachusetts, 02482, United States",house,place,,us,1.0
1037,50,496.065594195577,0.1379492753602828,3.83618674528039e-05,6,06:04:2013 ,7,54,42.292566,-71.3089232,1365209642,True,1.0,3596.0,"Wellesley College, Pond Road, Wellesley, Norfolk County, Massachusetts, 01500, United States",college,amenity,Wellesley College,us,2.0
1038,50,3.237316827867073,0.0522147875462431,0.0008421739926813,0,07:04:2013 ,2,45,42.2925949,-71.308973,1365277549,False,0.0,67907.0,"Wellesley College, Pond Road, Wellesley, Norfolk County, Massachusetts, 01500, United States",college,amenity,Wellesley College,us,2.0
593,50,1.180456231383055,0.0010089369499,8.623392734188439e-07,1,08:04:2013 ,7,4,43.7071988,-72.2907668,1365379457,False,0.0,101908.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
829,50,587.5036427882704,0.4776452380392442,0.0003883294618205,1,08:04:2013 ,7,24,43.7029187,-72.2909402,1365380687,True,1.0,1230.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,13.0
830,50,4.52976599953665,0.0037779532940255,3.1509201785033886e-06,1,08:04:2013 ,7,44,43.7029517,-72.2909198,1365381886,False,0.0,1199.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,13.0
568,50,376.4617998991905,0.3174214164411387,0.0002676403174039,1,08:04:2013 ,8,4,43.7056943,-72.289221,1365383072,True,1.0,1186.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
164,50,6.904349395369074,0.0059417808910233,5.113408684185284e-06,1,08:04:2013 ,9,24,43.7058011,-72.2885232,1365387849,False,0.0,4777.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
594,50,192.3190306113861,0.1553465513823797,0.0001254818670293,1,08:04:2013 ,9,44,43.7072022,-72.2906901,1365389087,True,1.0,1238.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
595,50,2.3060075551054187,0.0001881073134109,1.5344425598417287e-08,1,08:04:2013 ,15,9,43.7071836,-72.2907713,1365408546,False,0.0,19459.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
114,50,134.4488524179377,0.0010653211237109,8.441195861581777e-09,3,10:04:2013 ,2,12,43.7062041,-72.2892665,1365534751,True,1.0,126205.0,"Haldeman Center, 29, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Haldeman Center,us,15.0
115,50,3.1158726267882395,0.0026008953479033,2.1710311752114954e-06,3,10:04:2013 ,2,52,43.7061991,-72.2892243,1365537148,False,0.0,2397.0,"Haldeman Center, 29, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Haldeman Center,us,15.0
165,50,68.9199097406019,0.0573376952916821,4.770190956046764e-05,3,10:04:2013 ,3,12,43.705697,-72.2886064,1365538350,True,1.0,1202.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
348,50,32.6138310539048,0.0271781925449206,2.264849378743389e-05,3,10:04:2013 ,3,32,43.7054594,-72.2887763,1365539550,True,1.0,1200.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
166,50,47.08140042212253,0.0392345003517687,3.269541695980731e-05,3,10:04:2013 ,3,52,43.7058024,-72.2885138,1365540750,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
167,50,1.1804654913851105,0.0009837212428209,8.197677023507712e-07,3,10:04:2013 ,4,12,43.7057938,-72.2884956,1365541950,False,0.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
201,50,28.55081063577207,0.0237923421964767,1.9826951830397272e-05,3,10:04:2013 ,4,32,43.7055858,-72.2886379,1365543150,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,46.0
349,50,15.96376106333012,0.0133031342194417,1.1085945182868138e-05,3,10:04:2013 ,4,52,43.7054695,-72.2887262,1365544350,False,0.0,1200.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
528,50,201.54343394972372,0.1679528616247698,0.0001399607180206,3,10:04:2013 ,5,12,43.7069378,-72.2870357,1365545550,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,17.0
529,50,4.323769957474601,0.0036031416312288,3.002618026024029e-06,3,10:04:2013 ,5,32,43.7069693,-72.2870578,1365546750,False,0.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,17.0
91,50,110.51030970817727,0.0939713517926677,7.990761206859502e-05,3,10:04:2013 ,5,52,43.7061642,-72.2889592,1365547926,True,1.0,1176.0,"North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",outdoor_seating,leisure,,us,23.0
137,50,29.895931684279727,0.0244247807878102,1.9954886264550845e-05,3,10:04:2013 ,6,12,43.7059464,-72.289419,1365549150,True,1.0,1224.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,4.0
116,50,0.5902322010714529,0.0004918601675595,4.098834729662868e-07,3,10:04:2013 ,7,12,43.7059646,-72.2893539,1365552749,False,0.0,3599.0,"Haldeman Center, 29, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Haldeman Center,us,15.0
938,50,185.30615864359137,0.2187794080798009,0.000258299183093,3,10:04:2013 ,7,26,43.7046146,-72.2946171,1365553596,True,1.0,847.0,"The Irving Institute for Energy & Society, 10, Thayer Drive, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,The Irving Institute for Energy & Society,us,1.0
907,50,414.70654747329047,0.2668639301629926,0.0001717271107869,3,10:04:2013 ,7,52,43.7015934,-72.2880514,1365555150,True,1.0,1554.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,24.0
92,50,612.0506944978939,0.5096175641114854,0.000424327697012,3,10:04:2013 ,8,12,43.7060523,-72.2888816,1365556351,True,1.0,1201.0,"North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",outdoor_seating,leisure,,us,23.0
350,50,80.285396972317,0.066960297725035,5.584678709344039e-05,3,10:04:2013 ,8,32,43.7054674,-72.288824,1365557550,True,1.0,1199.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
351,50,2.4432937009677307,0.0020360780841397,1.6967317367831465e-06,3,10:04:2013 ,8,52,43.7054496,-72.2887964,1365558750,False,0.0,1200.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
184,50,35.59245093525406,0.0148301878896891,6.179244954037163e-06,3,10:04:2013 ,9,32,43.7057089,-72.288885,1365561150,True,1.0,2400.0,"Carson Hall, 27, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Carson Hall,us,4.0
352,50,5.490547691996482,0.00457164670441,3.806533475778567e-06,3,10:04:2013 ,12,52,43.7054768,-72.2887787,1365573150,False,0.0,12000.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
3,50,54.64460867732477,0.0455371738977706,3.794764491480887e-05,3,10:04:2013 ,13,12,43.7058749,-72.2888298,1365574350,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,91.0
4,50,0.8784856183032069,0.000732071348586,6.100594571550048e-07,3,10:04:2013 ,15,32,43.705868,-72.2887075,1365582750,False,0.0,8400.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,91.0
476,50,176.19063335600464,0.1469479844503791,0.0001225587860303,3,10:04:2013 ,15,52,43.7071516,-72.2907386,1365583949,True,1.0,1199.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,47.0
477,50,0.2470722933684738,0.000205893577807,1.715779815058846e-07,3,10:04:2013 ,19,52,43.7071515,-72.2907382,1365598350,False,0.0,14401.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,47.0
788,50,553.3795732874146,0.4611496444061788,0.0003842913703384,3,10:04:2013 ,20,12,43.70312,-72.2872563,1365599550,True,1.0,1200.0,"Reed Hall, 15, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Reed Hall,us,40.0
789,50,1.0843974551226028,0.0009036645459355,7.530537882795853e-07,3,10:04:2013 ,20,52,43.7031073,-72.2872637,1365601950,False,0.0,2400.0,"Reed Hall, 15, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Reed Hall,us,40.0
994,50,803.4978695297085,0.6701400079480472,0.0005589157697648,3,10:04:2013 ,21,12,43.708961,-72.2840602,1365603149,True,1.0,1199.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,9.0
995,50,5.29827389323347,0.0044152282443612,3.679356870301021e-06,3,10:04:2013 ,22,12,43.7089919,-72.2840395,1365606750,False,0.0,3601.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,9.0
5,50,430.9757837740901,0.3591464864784084,0.000299288738732,3,10:04:2013 ,22,32,43.7058521,-72.2888151,1365607950,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,91.0
117,50,2.5942763295018576,0.0021618969412515,1.80158078437629e-06,4,11:04:2013 ,0,32,43.7059589,-72.2893051,1365615150,False,0.0,7200.0,"Haldeman Center, 29, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Haldeman Center,us,15.0
202,50,52.750345121028616,0.0439586209341905,3.663218411182543e-05,4,11:04:2013 ,0,52,43.7055746,-72.2887362,1365616350,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,46.0
203,50,1.6334367293686922,0.0013611972744739,1.1343310620615917e-06,4,11:04:2013 ,1,52,43.7055945,-72.2887933,1365619950,False,0.0,3600.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,46.0
530,50,180.62448548780665,0.1505204045731721,0.0001254336704776,4,11:04:2013 ,2,12,43.7069104,-72.286991,1365621150,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,17.0
531,50,0.5627764896573627,0.0004689804080478,3.908170067065019e-07,4,11:04:2013 ,2,52,43.7069302,-72.2870019,1365623550,False,0.0,2400.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,17.0
168,50,155.18953895451955,0.0646623078977164,2.69426282907152e-05,4,11:04:2013 ,3,32,43.7057996,-72.2885373,1365625950,True,1.0,2400.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
169,50,5.270914987556371,0.0043924291562969,3.66035763024748e-06,4,11:04:2013 ,4,32,43.7058023,-72.2885252,1365629550,False,0.0,3600.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
560,50,41.26142066995663,0.0343845172249638,2.865376435413655e-05,4,11:04:2013 ,4,52,43.7055017,-72.2889045,1365630750,True,1.0,1200.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,3.0
561,50,1.125562018184108,0.0009379683484867,7.816402904056305e-07,4,11:04:2013 ,5,12,43.7054935,-72.2888825,1365631950,False,0.0,1200.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,3.0
6,50,48.55010973639333,0.0404584247803277,3.371535398360648e-05,4,11:04:2013 ,5,32,43.7058472,-72.2888021,1365633150,True,1.0,1200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,91.0
129,50,0.6176852523361752,0.0005656458354726,5.179906918248058e-07,4,11:04:2013 ,5,50,43.7058517,-72.2888913,1365634242,False,0.0,1092.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,4.0
204,50,31.254893399944724,0.0238951784403247,1.826848504611981e-05,4,11:04:2013 ,6,12,43.705624,-72.2888061,1365635550,True,1.0,1308.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,46.0
205,50,17.761909714275916,0.0148015914285632,1.233465952380272e-05,4,11:04:2013 ,7,32,43.7056425,-72.2888701,1365640350,False,0.0,4800.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,46.0
138,50,37.17094083747435,0.0309757840312286,2.5813153359357187e-05,4,11:04:2013 ,7,52,43.7059133,-72.2895435,1365641550,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,4.0
908,50,596.6910247144472,0.2486212602976863,0.0001035921917907,4,11:04:2013 ,8,32,43.7015663,-72.2879901,1365643950,True,1.0,2400.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,24.0
909,50,0.5216134355745782,0.000435403535538,3.6344201630888585e-07,4,11:04:2013 ,8,52,43.7015625,-72.2879938,1365645148,False,0.0,1198.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,24.0
878,50,93.62943311780296,0.0864537701918771,7.982804265177946e-05,4,11:04:2013 ,9,10,43.7022446,-72.2878163,1365646231,True,1.0,1083.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
596,50,678.3737174555739,0.51430911103531,0.0003899235110199,4,11:04:2013 ,9,32,43.7071867,-72.2907581,1365647550,True,1.0,1319.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
597,50,1.6059697141266065,0.0013383080951055,1.1152567459212545e-06,4,11:04:2013 ,10,32,43.7071676,-72.2906824,1365651150,False,0.0,3600.0,"Little Hall, 4.5, Choate Road, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Little Hall,us,202.0
353,50,234.10209896157485,0.195247788958778,0.0001628421926261,4,11:04:2013 ,10,52,43.7054621,-72.2887949,1365652349,True,1.0,1199.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
354,50,1.0843830854120662,0.0009213110326355,7.827621347795838e-07,4,11:04:2013 ,12,52,43.7054666,-72.2888587,1365659527,False,0.0,7178.0,"Baker Memorial Library, 3, Wentworth Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Baker Memorial Library,us,132.0
7,50,54.27400068499378,0.0443777601676155,3.628598541914597e-05,4,11:04:2013 ,13,12,43.705862,-72.2887891,1365660750,True,1.0,1223.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,91.0
170,50,0.7686751474169771,0.0006405626228474,5.33802185706234e-07,4,11:04:2013 ,15,12,43.7058134,-72.2884752,1365667950,False,0.0,7200.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,20.0
478,50,184.28916928533687,0.1535743077377808,0.0001279785897814,4,11:04:2013 ,15,32,43.707156,-72.2907759,1365669150,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,47.0
