,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
472,10,1.9217176316837137,0.0016014313597364,1.3345261331136902e-06,6,30:03:2013 ,5,48,43.7030606,-72.290716,1364597312,False,0.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,52.0
309,10,559.0349694340588,0.4658624745283823,0.0003882187287736,6,30:03:2013 ,6,8,43.7071333,-72.2888771,1364598512,True,1.0,1200.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
66,10,171.61975586809663,0.1430164632234138,0.0001191803860195,1,01:04:2013 ,20,41,43.7059091,-72.28843,1364823700,True,1.0,225188.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
660,10,374.0534748240607,0.3117112290200505,0.0002597593575167,1,01:04:2013 ,21,1,43.7086342,-72.2836523,1364824900,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
661,10,0.9745549319747908,0.0008121291099789,6.767742583158271e-07,1,01:04:2013 ,22,1,43.7086106,-72.2836127,1364828500,False,0.0,3600.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
669,10,942.9618748212756,0.7825409749554155,0.0006494115974733,1,01:04:2013 ,22,21,43.7017409,-72.2881716,1364829705,True,1.0,1205.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,5.0
678,10,1.372666458274686,0.0011438887152289,9.532405960240876e-07,1,01:04:2013 ,23,21,43.7016208,-72.2880435,1364833301,False,0.0,3596.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,32.0
264,10,323.6177108390634,0.2692327045250112,0.0002239872749792,1,01:04:2013 ,23,41,43.7039784,-72.2871724,1364834503,True,1.0,1202.0,"Wentworth Hall, 27, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",educational_institution,office,Wentworth Hall,us,36.0
265,10,2.0452458846638413,0.0017043715705532,1.4203096421276676e-06,2,02:04:2013 ,0,21,43.7039809,-72.2871703,1364836901,False,0.0,2398.0,"Wentworth Hall, 27, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",educational_institution,office,Wentworth Hall,us,36.0
3,10,259.072267286049,0.1079018189446268,4.494036607439684e-05,2,02:04:2013 ,1,1,43.7058683,-72.2886784,1364839302,True,1.0,2401.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,49.0
4,10,2.511919629106743,0.0020932663575889,1.7443886313241268e-06,2,02:04:2013 ,1,41,43.7058687,-72.2886838,1364841701,False,0.0,2399.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,49.0
310,10,170.30207563335944,0.1419183963611328,0.0001182653303009,2,02:04:2013 ,2,1,43.7071094,-72.2888933,1364842901,True,1.0,1200.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
473,10,558.2525577538617,0.4652104647948847,0.000387675387329,2,02:04:2013 ,4,41,43.7030657,-72.2907406,1364852501,True,1.0,9600.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,52.0
542,10,2.841396756048452,0.0023678306300403,1.973192191700314e-06,2,02:04:2013 ,5,1,43.703045,-72.2909733,1364853701,False,0.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
311,10,561.4782892229355,0.2339492871762231,9.747886965675964e-05,2,02:04:2013 ,5,41,43.7071355,-72.2888938,1364856101,True,1.0,2400.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
226,10,36.2372921592179,0.029972946368253,2.4791518915014904e-05,2,02:04:2013 ,23,13,43.7069098,-72.2869989,1364919192,True,1.0,63091.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,14.0
227,10,0.5353240354340411,0.0004468481097112,3.72995083231402e-07,2,02:04:2013 ,23,33,43.7069059,-72.2870025,1364920390,False,0.0,1198.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,14.0
312,10,33.38223545699171,0.027818529547493,2.318210795624424e-05,2,02:04:2013 ,23,53,43.7071491,-72.2888783,1364921590,True,1.0,1200.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
199,10,286.4545554834097,0.2385133684291504,0.0001985956439876,3,03:04:2013 ,0,13,43.7050622,-72.2889353,1364922791,True,1.0,1201.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,7.0
539,10,284.9205040911554,0.2370386889277499,0.0001972035681595,3,03:04:2013 ,3,13,43.703008,-72.2871318,1364933592,True,1.0,10801.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
313,10,562.8233424555367,0.4690194520462806,0.0003908495433719,3,03:04:2013 ,5,13,43.7071827,-72.2887879,1364940790,True,1.0,7198.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
5,10,172.99240663846606,0.1441603388653884,0.0001201336157211,3,03:04:2013 ,20,13,43.7058813,-72.288746,1364994790,True,1.0,54000.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,49.0
96,10,2.457014656712424,0.0020057262503774,1.637327551328562e-06,3,03:04:2013 ,20,53,43.7058417,-72.2884403,1364997190,False,0.0,2400.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,5.0
662,10,382.9618728218681,0.3191348940182234,0.0002659457450151,3,03:04:2013 ,21,13,43.7086317,-72.2836301,1364998390,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
663,10,2.360893498915297,0.001967411249096,1.6395093742467338e-06,3,03:04:2013 ,21,53,43.7086332,-72.2836264,1365000790,False,0.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
219,10,497.4535350038986,0.1381815375010829,3.8383760416967487e-05,3,03:04:2013 ,22,53,43.7050091,-72.2888454,1365004390,True,1.0,3600.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,7.0
220,10,0.9608482455675724,0.0008007068713063,6.67255726088592e-07,3,03:04:2013 ,23,13,43.7050161,-72.2888522,1365005590,False,0.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,7.0
266,10,140.13325212612986,0.1167777101051082,9.731475842092353e-05,3,03:04:2013 ,23,33,43.7039952,-72.2871471,1365006790,True,1.0,1200.0,"Wentworth Hall, 27, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",educational_institution,office,Wentworth Hall,us,36.0
267,10,0.3980680033660755,0.0003317233361383,2.764361134486636e-07,4,04:04:2013 ,0,33,43.7039844,-72.2871177,1365010390,False,0.0,3600.0,"Wentworth Hall, 27, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",educational_institution,office,Wentworth Hall,us,36.0
548,10,161.3278842471824,0.1344399035393186,0.0001120332529494,4,04:04:2013 ,0,53,43.7028091,-72.2900242,1365011590,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,13.0
603,10,5.833793920477444,0.0048614949337312,4.051245778109336e-06,4,04:04:2013 ,1,33,43.7027805,-72.2901016,1365013990,False,0.0,2400.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
110,10,439.13666007107895,0.3659472167258991,0.0003049560139382,4,04:04:2013 ,1,53,43.7059797,-72.2882031,1365015190,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
474,10,394.8822205292417,0.0299153197370637,2.266312101292709e-06,4,04:04:2013 ,5,33,43.7031029,-72.2905808,1365028390,True,1.0,13200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,52.0
475,10,7.920218476262853,0.0066001820635523,5.500151719626982e-06,4,04:04:2013 ,5,53,43.7031606,-72.290565,1365029590,False,0.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,52.0
314,10,549.6047320587035,0.2290019716911264,9.541748820463602e-05,4,04:04:2013 ,6,33,43.7071646,-72.2889039,1365031990,True,1.0,2400.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
623,10,670.892723714435,0.5590772697620291,0.0004658977248016,4,04:04:2013 ,20,10,43.7022961,-72.2880633,1365081006,True,1.0,49016.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
579,10,65.02287887373703,0.0541406152154346,4.507961300202719e-05,4,04:04:2013 ,20,30,43.7027698,-72.289936,1365082207,True,1.0,1201.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,5.0
533,10,29.84155151830584,0.0248472535539599,2.068880395833464e-05,4,04:04:2013 ,22,50,43.703031,-72.2898047,1365090607,True,1.0,8400.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
711,10,796.0037594454659,0.6638897076275779,0.000553702842058,4,04:04:2013 ,23,10,43.7088301,-72.2842412,1365091806,True,1.0,1199.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,29.0
757,10,5.95713209833974,0.0049642767486164,4.136897290513708e-06,4,04:04:2013 ,23,30,43.7087867,-72.2838889,1365093006,False,0.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,2.0
664,10,20.47936842655081,0.017066140355459,1.4221783629549173e-05,4,04:04:2013 ,23,50,43.7086375,-72.2836435,1365094206,True,1.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
315,10,207.333982590994,0.1727783188258283,0.0001439819323548,5,05:04:2013 ,0,10,43.707127,-72.2889787,1365095406,True,1.0,1200.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
6,10,172.97868069085283,0.1441489005757107,0.000120124083813,5,05:04:2013 ,2,50,43.705881,-72.2887435,1365105006,True,1.0,9600.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,49.0
252,10,214.5984874654526,0.1788320728878771,0.0001490267274065,5,05:04:2013 ,3,10,43.7043176,-72.2950275,1365106206,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,3.0
523,10,170.93616182669965,0.0712234007611248,2.9676416983802025e-05,5,05:04:2013 ,5,50,43.7030783,-72.2908819,1365115806,True,1.0,9600.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,10.0
521,10,5.641614122502848,0.0047013451020857,3.917787585071423e-06,5,05:04:2013 ,6,50,43.7030262,-72.2904322,1365119406,False,0.0,3600.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,2.0
316,10,565.4589581489973,0.4712157984574978,0.0003926798320479,5,05:04:2013 ,7,10,43.7071457,-72.2889365,1365120606,True,1.0,1200.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
7,10,176.1082660331483,0.0071278692691604,2.884959432209696e-07,5,05:04:2013 ,20,21,43.705878,-72.2887529,1365168113,True,1.0,47507.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,49.0
8,10,2.072676763119861,0.0017286711952626,1.4417607967160992e-06,5,05:04:2013 ,20,41,43.7058931,-72.2887502,1365169312,False,0.0,1199.0,"Berry Library, 25, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",library,amenity,Berry Library,us,49.0
712,10,412.66506892151153,0.3436012230820245,0.0002860959392856,5,05:04:2013 ,21,1,43.7088995,-72.2840495,1365170513,True,1.0,1201.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,29.0
665,10,30.99356203852101,0.0258495096234537,2.1559224039577744e-05,5,05:04:2013 ,21,21,43.7086737,-72.2837829,1365171712,True,1.0,1199.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
666,10,4.282549998179348,0.0035687916651494,2.9739930542912136e-06,5,05:04:2013 ,22,1,43.7086506,-72.2836466,1365174112,False,0.0,2400.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,12.0
317,10,206.75746528351007,0.1722978877362584,0.0001435815731135,5,05:04:2013 ,22,21,43.7071443,-72.2889289,1365175312,True,1.0,1200.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
318,10,6.32779717777999,0.0052731643148166,4.394303595680549e-06,5,05:04:2013 ,23,1,43.7071409,-72.2889303,1365177712,False,0.0,2400.0,"Alpha Theta, 33, North Main Street, Hanover, Grafton County, New Hampshire, 03755, United States",social_centre,amenity,Alpha Theta,us,173.0
243,10,366.8365009252857,0.3056970841044047,0.000254747570087,5,05:04:2013 ,23,21,43.7044684,-72.2888633,1365178912,True,1.0,1200.0,"Dartmouth College, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,amenity,Dartmouth College,us,1.0
268,10,67.24594870616754,0.0560382905884729,4.669857549039412e-05,5,05:04:2013 ,23,41,43.7039785,-72.2871332,1365180112,True,1.0,1200.0,"Wentworth Hall, 27, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",educational_institution,office,Wentworth Hall,us,36.0
269,10,1.5510925500446446,0.0012925771250372,1.07714760419767e-06,6,06:04:2013 ,0,21,43.7039789,-72.2871385,1365182512,False,0.0,2400.0,"Wentworth Hall, 27, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",educational_institution,office,Wentworth Hall,us,36.0
